condition,target_id,method,oracle_candidate,oracle_group,oracle_tm_like,selected_top1_candidate,selected_top1_group,selected_best_in_top5_candidate,selected_best_group,best_of_5_tm_like,tm_like_regret,oracle_in_top5,repeat
shuffled_group,R1138,group_mean,casp15_R1138TS232_4,TS470,0.1999908122841625,casp15_R1138TS119_1,TS119,casp15_R1138TS076_3,TS119,0.047499944809328,0.15249086747483448,False,50
shuffled_group,R1138,group_oracle_rate,casp15_R1138TS232_4,TS470,0.1999908122841625,casp15_R1138TS054_5,TS147,casp15_R1138TS287_2,TS147,0.0868194086456382,0.11317140363852429,False,50
shuffled_group,R1138,group_calibrated_hybrid,casp15_R1138TS232_4,TS470,0.1999908122841625,casp15_R1138TS238_3,TS081,casp15_R1138TS238_3,TS081,0.0368579506538325,0.16313286163032997,False,50
shuffled_group,R1149,hybrid,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS177_1,TS434,casp15_R1149TS235_4,TS392,0.0382510436755594,0.2085367183214897,False,50
shuffled_group,R1149,compact,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS177_1,TS434,casp15_R1149TS248_1,TS097,0.0706908549370631,0.17609690705998599,False,50
shuffled_group,R1149,low_clash,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS029_1,TS125,casp15_R1149TS239_4,TS385,0.0563144538836455,0.1904733081134036,False,50
shuffled_group,R1149,contact,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS177_1,TS434,casp15_R1149TS235_4,TS392,0.0382510436755594,0.2085367183214897,False,50
shuffled_group,R1149,group_mean,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS076_1,TS119,casp15_R1149TS076_1,TS119,0.0733444303953996,0.1734433316016495,False,50
shuffled_group,R1149,group_oracle_rate,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS125_1,TS147,casp15_R1149TS489_3,TS470,0.0455257823829722,0.2012619796140769,False,50
shuffled_group,R1149,group_calibrated_hybrid,casp15_R1149TS128_1,TS081,0.2467877619970491,casp15_R1149TS177_1,TS434,casp15_R1149TS287_3,TS119,0.0554245167691049,0.1913632452279442,False,50
shuffled_group,R1156,hybrid,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS177_1,TS238,casp15_R1156TS238_4,TS035,0.0333248825864672,0.23050568997503268,False,50
shuffled_group,R1156,compact,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS177_1,TS238,casp15_R1156TS235_5,TS119,0.0404463493129894,0.22338422324851048,False,50
shuffled_group,R1156,low_clash,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS029_1,TS439,casp15_R1156TS239_1,TS185,0.0533013756564594,0.2105291969050405,False,50
shuffled_group,R1156,contact,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS177_1,TS238,casp15_R1156TS238_4,TS035,0.0333248825864672,0.23050568997503268,False,50
shuffled_group,R1156,group_mean,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS119_2,TS119,casp15_R1156TS119_2,TS119,0.0586034670563392,0.20522710550516068,False,50
shuffled_group,R1156,group_oracle_rate,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS232_2,TS470,casp15_R1156TS392_3,TS470,0.0501304320322946,0.21370014052920527,False,50
shuffled_group,R1156,group_calibrated_hybrid,casp15_R1156TS128_5,TS232,0.2638305725614999,casp15_R1156TS177_1,TS238,casp15_R1156TS235_5,TS119,0.0404463493129894,0.22338422324851048,False,50
shuffled_group,R1107,hybrid,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS285_3,TS392,casp15_R1107TS054_4,TS125,0.1191397753415253,0.1985130833032568,False,51
shuffled_group,R1107,compact,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS285_3,TS392,casp15_R1107TS125_1,TS489,0.120924050831857,0.1967288078129251,False,51
shuffled_group,R1107,low_clash,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS029_1,TS035,casp15_R1107TS287_4,TS416,0.1603577049038492,0.1572951537409329,False,51
shuffled_group,R1107,contact,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS285_3,TS392,casp15_R1107TS054_4,TS125,0.1191397753415253,0.1985130833032568,False,51
shuffled_group,R1107,group_mean,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS285_1,TS125,casp15_R1107TS489_1,TS125,0.1671618536439977,0.1504910050007844,False,51
shuffled_group,R1107,group_oracle_rate,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS054_4,TS125,casp15_R1107TS489_1,TS125,0.1671618536439977,0.1504910050007844,False,51
shuffled_group,R1107,group_calibrated_hybrid,casp15_R1107TS232_1,TS163,0.3176528586447821,casp15_R1107TS054_4,TS125,casp15_R1107TS232_2,TS434,0.2774254519771812,0.040227406667600885,False,51
shuffled_group,R1108,hybrid,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS385_4,TS235,casp15_R1108TS489_5,TS385,0.0832001107027511,0.2430420215906274,False,51
shuffled_group,R1108,compact,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS385_4,TS235,casp15_R1108TS489_5,TS385,0.0832001107027511,0.2430420215906274,False,51
shuffled_group,R1108,low_clash,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS029_1,TS035,casp15_R1108TS287_4,TS081,0.198204634662693,0.1280374976306855,False,51
shuffled_group,R1108,contact,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS385_4,TS235,casp15_R1108TS489_5,TS385,0.0832001107027511,0.2430420215906274,False,51
shuffled_group,R1108,group_mean,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS081_4,TS434,casp15_R1108TS125_5,TS434,0.1556212987688647,0.1706208335245138,False,51
shuffled_group,R1108,group_oracle_rate,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS232_2,TS125,casp15_R1108TS232_2,TS125,0.3066965544081896,0.019545577885188903,False,51
shuffled_group,R1108,group_calibrated_hybrid,casp15_R1108TS232_4,TS248,0.3262421322933785,casp15_R1108TS232_2,TS125,casp15_R1108TS232_2,TS125,0.3066965544081896,0.019545577885188903,False,51
shuffled_group,R1116,hybrid,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS177_1,TS229,casp15_R1116TS238_2,TS248,0.0529940161235115,0.02782416981939491,False,51
shuffled_group,R1116,compact,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS177_1,TS229,casp15_R1116TS245_5,TS287,0.0216792294631136,0.05913895647979281,False,51
shuffled_group,R1116,low_clash,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS029_1,TS245,casp15_R1116TS029_1,TS245,0.0387984310738092,0.0420197548690972,False,51
shuffled_group,R1116,contact,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS177_1,TS229,casp15_R1116TS238_2,TS248,0.0529940161235115,0.02782416981939491,False,51
shuffled_group,R1116,group_mean,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS235_2,TS185,casp15_R1116TS238_1,TS185,0.0498633839015297,0.030954802041376704,False,51
shuffled_group,R1116,group_oracle_rate,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS035_1,TS125,casp15_R1116TS229_1,TS125,0.0526659600651966,0.028152225877709804,False,51
shuffled_group,R1116,group_calibrated_hybrid,casp15_R1116TS285_5,TS470,0.0808181859429064,casp15_R1116TS235_2,TS185,casp15_R1116TS238_2,TS248,0.0529940161235115,0.02782416981939491,False,51
shuffled_group,R1117,hybrid,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS147,casp15_R1117TS238_2,TS119,0.099779745658967,0.26802828852516924,False,51
shuffled_group,R1117,compact,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS147,casp15_R1117TS235_1,TS227,0.1033781773707882,0.264429856813348,False,51
shuffled_group,R1117,low_clash,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS029_1,TS185,casp15_R1117TS287_2,TS287,0.3261707138156676,0.04163732036846862,False,51
shuffled_group,R1117,contact,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS147,casp15_R1117TS238_2,TS119,0.099779745658967,0.26802828852516924,False,51
shuffled_group,R1117,group_mean,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS287_1,TS444,casp15_R1117TS287_1,TS444,0.3428503545872265,0.0249576795969097,False,51
shuffled_group,R1117,group_oracle_rate,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS392_4,TS125,casp15_R1117TS444_2,TS125,0.2219918800064506,0.14581615417768562,False,51
shuffled_group,R1117,group_calibrated_hybrid,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS439_3,TS125,casp15_R1117TS287_1,TS444,0.3428503545872265,0.0249576795969097,False,51
shuffled_group,R1126,hybrid,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS238_3,TS232,casp15_R1126TS470_5,TS238,0.0342285133130794,0.3351032397779319,False,51
shuffled_group,R1126,compact,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS238_3,TS232,casp15_R1126TS470_5,TS238,0.0342285133130794,0.3351032397779319,False,51
shuffled_group,R1126,low_clash,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS029_1,TS232,casp15_R1126TS287_2,TS131,0.2112664927068006,0.1580652603842107,False,51
shuffled_group,R1126,contact,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS238_3,TS232,casp15_R1126TS238_1,TS125,0.0467002928571716,0.3226314602338397,False,51
shuffled_group,R1126,group_mean,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS185_5,TS444,casp15_R1126TS185_5,TS444,0.0382135777502032,0.3311181753408081,False,51
shuffled_group,R1126,group_oracle_rate,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS434_1,TS125,casp15_R1126TS081_3,TS125,0.1055360668819376,0.2637956862090737,False,51
shuffled_group,R1126,group_calibrated_hybrid,casp15_R1126TS232_4,TS035,0.3693317530910113,casp15_R1126TS238_3,TS232,casp15_R1126TS185_5,TS444,0.0382135777502032,0.3311181753408081,False,51
shuffled_group,R1128,hybrid,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS439,casp15_R1128TS163_1,TS439,0.0557752659366336,0.5609693715563866,False,51
shuffled_group,R1128,compact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS439,casp15_R1128TS163_1,TS439,0.0557752659366336,0.5609693715563866,False,51
shuffled_group,R1128,low_clash,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS029_1,TS131,casp15_R1128TS229_1,TS128,0.0582931867320877,0.5584514507609325,False,51
shuffled_group,R1128,contact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS238_2,TS285,casp15_R1128TS163_1,TS439,0.0557752659366336,0.5609693715563866,False,51
shuffled_group,R1128,group_mean,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS131_5,TS434,casp15_R1128TS185_2,TS434,0.0553400048734921,0.5614046326195281,False,51
shuffled_group,R1128,group_oracle_rate,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS081_5,TS125,casp15_R1128TS081_5,TS125,0.1291922793841308,0.4875523581088894,False,51
shuffled_group,R1128,group_calibrated_hybrid,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS439,casp15_R1128TS163_1,TS439,0.0557752659366336,0.5609693715563866,False,51
shuffled_group,R1136,hybrid,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS238_3,TS456,casp15_R1136TS238_1,TS131,0.0344501159144327,0.4244650735950296,False,51
shuffled_group,R1136,compact,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS238_3,TS456,casp15_R1136TS470_4,TS119,0.0273228724751216,0.4315923170343407,False,51
shuffled_group,R1136,low_clash,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS029_1,TS489,casp15_R1136TS245_2,TS470,0.026782384047523,0.43213280546193933,False,51
shuffled_group,R1136,contact,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS238_3,TS456,casp15_R1136TS238_1,TS131,0.0344501159144327,0.4244650735950296,False,51
shuffled_group,R1136,group_mean,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS456_4,TS444,casp15_R1136TS456_4,TS444,0.3925571253256255,0.06635806418383683,False,51
shuffled_group,R1136,group_oracle_rate,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS238_2,TS125,casp15_R1136TS232_3,TS125,0.4589151895094623,0.0,True,51
shuffled_group,R1136,group_calibrated_hybrid,casp15_R1136TS232_3,TS125,0.4589151895094623,casp15_R1136TS238_3,TS456,casp15_R1136TS238_1,TS131,0.0344501159144327,0.4244650735950296,False,51
shuffled_group,R1138,hybrid,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS238_3,TS439,casp15_R1138TS229_2,TS054,0.0376323810511412,0.1623584312330213,False,51
shuffled_group,R1138,compact,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS238_4,TS185,casp15_R1138TS229_2,TS054,0.0376323810511412,0.1623584312330213,False,51
shuffled_group,R1138,low_clash,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS029_1,TS097,casp15_R1138TS239_4,TS097,0.0322660694211106,0.1677247428630519,False,51
shuffled_group,R1138,contact,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS238_4,TS185,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,51
shuffled_group,R1138,group_mean,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS245_1,TS185,casp15_R1138TS081_2,TS185,0.1505670930536982,0.04942371923046429,False,51
shuffled_group,R1138,group_oracle_rate,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS097_1,TS125,casp15_R1138TS232_5,TS125,0.1928310009613776,0.007159811322784898,False,51
shuffled_group,R1138,group_calibrated_hybrid,casp15_R1138TS232_4,TS416,0.1999908122841625,casp15_R1138TS238_3,TS439,casp15_R1138TS232_5,TS125,0.1928310009613776,0.007159811322784898,False,51
shuffled_group,R1149,hybrid,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS177_1,TS229,casp15_R1149TS235_4,TS081,0.0382510436755594,0.2085367183214897,False,51
shuffled_group,R1149,compact,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS177_1,TS229,casp15_R1149TS248_1,TS029,0.0706908549370631,0.17609690705998599,False,51
shuffled_group,R1149,low_clash,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS029_1,TS147,casp15_R1149TS239_4,TS054,0.0563144538836455,0.1904733081134036,False,51
shuffled_group,R1149,contact,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS177_1,TS229,casp15_R1149TS235_4,TS081,0.0382510436755594,0.2085367183214897,False,51
shuffled_group,R1149,group_mean,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS091_1,TS185,casp15_R1149TS128_4,TS185,0.1398040545984636,0.10698370739858551,False,51
shuffled_group,R1149,group_oracle_rate,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS227_2,TS125,casp15_R1149TS128_1,TS125,0.2467877619970491,0.0,True,51
shuffled_group,R1149,group_calibrated_hybrid,casp15_R1149TS128_1,TS125,0.2467877619970491,casp15_R1149TS177_1,TS229,casp15_R1149TS128_1,TS125,0.2467877619970491,0.0,True,51
shuffled_group,R1156,hybrid,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS177_1,TS091,casp15_R1156TS238_4,TS076,0.0333248825864672,0.23050568997503268,False,51
shuffled_group,R1156,compact,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS177_1,TS091,casp15_R1156TS235_5,TS110,0.0404463493129894,0.22338422324851048,False,51
shuffled_group,R1156,low_clash,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS029_1,TS245,casp15_R1156TS239_1,TS245,0.0533013756564594,0.2105291969050405,False,51
shuffled_group,R1156,contact,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS177_1,TS091,casp15_R1156TS238_4,TS076,0.0333248825864672,0.23050568997503268,False,51
shuffled_group,R1156,group_mean,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS239_2,TS185,casp15_R1156TS227_2,TS185,0.0340579809157167,0.22977259164578318,False,51
shuffled_group,R1156,group_oracle_rate,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS227_1,TS125,casp15_R1156TS128_5,TS125,0.2638305725614999,0.0,True,51
shuffled_group,R1156,group_calibrated_hybrid,casp15_R1156TS128_5,TS125,0.2638305725614999,casp15_R1156TS177_1,TS091,casp15_R1156TS248_1,TS125,0.0409392474747596,0.22289132508674028,False,51
shuffled_group,R1107,hybrid,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS285_3,TS287,casp15_R1107TS054_4,TS392,0.1191397753415253,0.1985130833032568,False,52
shuffled_group,R1107,compact,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS285_3,TS287,casp15_R1107TS125_1,TS147,0.120924050831857,0.1967288078129251,False,52
shuffled_group,R1107,low_clash,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS029_1,TS131,casp15_R1107TS287_4,TS035,0.1603577049038492,0.1572951537409329,False,52
shuffled_group,R1107,contact,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS285_3,TS287,casp15_R1107TS054_4,TS392,0.1191397753415253,0.1985130833032568,False,52
shuffled_group,R1107,group_mean,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS131_3,TS285,casp15_R1107TS081_4,TS285,0.0946840658622962,0.22296879278248588,False,52
shuffled_group,R1107,group_oracle_rate,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS385_2,TS076,casp15_R1107TS232_5,TS434,0.2677629693617108,0.04988988928307131,False,52
shuffled_group,R1107,group_calibrated_hybrid,casp15_R1107TS232_1,TS131,0.3176528586447821,casp15_R1107TS232_5,TS434,casp15_R1107TS232_5,TS434,0.2677629693617108,0.04988988928307131,False,52
shuffled_group,R1108,hybrid,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS128,0.0832001107027511,0.2430420215906274,False,52
shuffled_group,R1108,compact,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS128,0.0832001107027511,0.2430420215906274,False,52
shuffled_group,R1108,low_clash,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS029_1,TS285,casp15_R1108TS287_4,TS434,0.198204634662693,0.1280374976306855,False,52
shuffled_group,R1108,contact,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS385_4,TS119,casp15_R1108TS489_5,TS128,0.0832001107027511,0.2430420215906274,False,52
shuffled_group,R1108,group_mean,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS227_5,TS035,casp15_R1108TS416_1,TS035,0.2514771608017921,0.0747649714915864,False,52
shuffled_group,R1108,group_oracle_rate,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS147_1,TS434,casp15_R1108TS232_2,TS434,0.3066965544081896,0.019545577885188903,False,52
shuffled_group,R1108,group_calibrated_hybrid,casp15_R1108TS232_4,TS489,0.3262421322933785,casp15_R1108TS232_2,TS434,casp15_R1108TS232_2,TS434,0.3066965544081896,0.019545577885188903,False,52
shuffled_group,R1116,hybrid,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS177_1,TS227,casp15_R1116TS238_2,TS287,0.0529940161235115,0.02782416981939491,False,52
shuffled_group,R1116,compact,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS177_1,TS227,casp15_R1116TS245_5,TS076,0.0216792294631136,0.05913895647979281,False,52
shuffled_group,R1116,low_clash,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS029_1,TS035,casp15_R1116TS029_1,TS035,0.0387984310738092,0.0420197548690972,False,52
shuffled_group,R1116,contact,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS177_1,TS227,casp15_R1116TS238_2,TS287,0.0529940161235115,0.02782416981939491,False,52
shuffled_group,R1116,group_mean,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS285_1,TS091,casp15_R1116TS285_1,TS091,0.0766810245572246,0.004137161385681806,False,52
shuffled_group,R1116,group_oracle_rate,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS131_5,TS076,casp15_R1116TS239_4,TS076,0.034052121115707,0.04676606482719941,False,52
shuffled_group,R1116,group_calibrated_hybrid,casp15_R1116TS285_5,TS119,0.0808181859429064,casp15_R1116TS177_1,TS227,casp15_R1116TS163_3,TS029,0.0492623627480973,0.0315558231948091,False,52
shuffled_group,R1117,hybrid,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS238_2,TS470,0.099779745658967,0.26802828852516924,False,52
shuffled_group,R1117,compact,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS235_1,TS385,0.1033781773707882,0.264429856813348,False,52
shuffled_group,R1117,low_clash,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS029_1,TS287,casp15_R1117TS287_2,TS235,0.3261707138156676,0.04163732036846862,False,52
shuffled_group,R1117,contact,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS238_2,TS470,0.099779745658967,0.26802828852516924,False,52
shuffled_group,R1117,group_mean,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS245_1,TS054,casp15_R1117TS081_5,TS054,0.1119439094273687,0.2558641247567675,False,52
shuffled_group,R1117,group_oracle_rate,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS245_4,TS076,casp15_R1117TS232_4,TS076,0.3111423752684827,0.056665658915653505,False,52
shuffled_group,R1117,group_calibrated_hybrid,casp15_R1117TS232_1,TS434,0.3678080341841362,casp15_R1117TS235_3,TS119,casp15_R1117TS232_4,TS076,0.3111423752684827,0.056665658915653505,False,52
shuffled_group,R1126,hybrid,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS125,casp15_R1126TS470_5,TS235,0.0342285133130794,0.3351032397779319,False,52
shuffled_group,R1126,compact,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS125,casp15_R1126TS470_5,TS235,0.0342285133130794,0.3351032397779319,False,52
shuffled_group,R1126,low_clash,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS029_1,TS287,casp15_R1126TS287_2,TS110,0.2112664927068006,0.1580652603842107,False,52
shuffled_group,R1126,contact,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS125,casp15_R1126TS238_1,TS444,0.0467002928571716,0.3226314602338397,False,52
shuffled_group,R1126,group_mean,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS489_4,TS444,casp15_R1126TS238_1,TS444,0.0467002928571716,0.3226314602338397,False,52
shuffled_group,R1126,group_oracle_rate,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS110_2,TS434,casp15_R1126TS177_1,TS076,0.031537182546982,0.3377945705440293,False,52
shuffled_group,R1126,group_calibrated_hybrid,casp15_R1126TS232_4,TS490,0.3693317530910113,casp15_R1126TS238_3,TS125,casp15_R1126TS238_2,TS035,0.0448519219191953,0.324479831171816,False,52
shuffled_group,R1128,hybrid,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS163_1,TS470,casp15_R1128TS163_1,TS470,0.0557752659366336,0.5609693715563866,False,52
shuffled_group,R1128,compact,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS163_1,TS470,casp15_R1128TS163_1,TS470,0.0557752659366336,0.5609693715563866,False,52
shuffled_group,R1128,low_clash,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS029_1,TS235,casp15_R1128TS229_1,TS185,0.0582931867320877,0.5584514507609325,False,52
shuffled_group,R1128,contact,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS238_2,TS029,casp15_R1128TS163_1,TS470,0.0557752659366336,0.5609693715563866,False,52
shuffled_group,R1128,group_mean,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS128_5,TS054,casp15_R1128TS125_5,TS054,0.0305657830569042,0.5861788544361161,False,52
shuffled_group,R1128,group_oracle_rate,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS489_4,TS434,casp15_R1128TS439_1,TS434,0.0582931867320877,0.5584514507609325,False,52
shuffled_group,R1128,group_calibrated_hybrid,casp15_R1128TS232_1,TS076,0.6167446374930202,casp15_R1128TS177_1,TS131,casp15_R1128TS229_2,TS434,0.0391927579631969,0.5775518795298233,False,52
shuffled_group,R1136,hybrid,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS392,casp15_R1136TS238_1,TS416,0.0344501159144327,0.4244650735950296,False,52
shuffled_group,R1136,compact,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS392,casp15_R1136TS470_4,TS456,0.0273228724751216,0.4315923170343407,False,52
shuffled_group,R1136,low_clash,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS029_1,TS470,casp15_R1136TS245_2,TS110,0.026782384047523,0.43213280546193933,False,52
shuffled_group,R1136,contact,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS392,casp15_R1136TS238_1,TS416,0.0344501159144327,0.4244650735950296,False,52
shuffled_group,R1136,group_mean,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS147_4,TS035,casp15_R1136TS081_1,TS035,0.2127538715153794,0.24616131799408292,False,52
shuffled_group,R1136,group_oracle_rate,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS131_3,TS434,casp15_R1136TS347_5,TS434,0.3925571253256255,0.06635806418383683,False,52
shuffled_group,R1136,group_calibrated_hybrid,casp15_R1136TS232_3,TS076,0.4589151895094623,casp15_R1136TS238_3,TS392,casp15_R1136TS238_1,TS416,0.0344501159144327,0.4244650735950296,False,52
shuffled_group,R1138,hybrid,casp15_R1138TS232_4,TS054,0.1999908122841625,casp15_R1138TS238_3,TS035,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,52
shuffled_group,R1138,compact,casp15_R1138TS232_4,TS054,0.1999908122841625,casp15_R1138TS238_4,TS248,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,52
shuffled_group,R1138,low_clash,casp15_R1138TS232_4,TS054,0.1999908122841625,casp15_R1138TS029_1,TS239,casp15_R1138TS239_4,TS239,0.0322660694211106,0.1677247428630519,False,52
shuffled_group,R1138,contact,casp15_R1138TS232_4,TS054,0.1999908122841625,casp15_R1138TS238_4,TS248,casp15_R1138TS238_1,TS119,0.0537723825417439,0.14621842974241858,False,52
