target_id,candidate_id,candidate_path,candidate_source,native_path,has_native
R1128,casp15_R1128TS054_4,data/casp15_rna/candidates/R1128/casp15_R1128TS054_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS054_5,data/casp15_rna/candidates/R1128/casp15_R1128TS054_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS076_1,data/casp15_rna/candidates/R1128/casp15_R1128TS076_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS076_2,data/casp15_rna/candidates/R1128/casp15_R1128TS076_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS076_3,data/casp15_rna/candidates/R1128/casp15_R1128TS076_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS076_4,data/casp15_rna/candidates/R1128/casp15_R1128TS076_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS076_5,data/casp15_rna/candidates/R1128/casp15_R1128TS076_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS081_1,data/casp15_rna/candidates/R1128/casp15_R1128TS081_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS081_2,data/casp15_rna/candidates/R1128/casp15_R1128TS081_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS081_3,data/casp15_rna/candidates/R1128/casp15_R1128TS081_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS081_4,data/casp15_rna/candidates/R1128/casp15_R1128TS081_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS081_5,data/casp15_rna/candidates/R1128/casp15_R1128TS081_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS097_1,data/casp15_rna/candidates/R1128/casp15_R1128TS097_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS110_1,data/casp15_rna/candidates/R1128/casp15_R1128TS110_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS110_2,data/casp15_rna/candidates/R1128/casp15_R1128TS110_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS119_1,data/casp15_rna/candidates/R1128/casp15_R1128TS119_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS119_2,data/casp15_rna/candidates/R1128/casp15_R1128TS119_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS119_3,data/casp15_rna/candidates/R1128/casp15_R1128TS119_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS119_4,data/casp15_rna/candidates/R1128/casp15_R1128TS119_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS119_5,data/casp15_rna/candidates/R1128/casp15_R1128TS119_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS125_1,data/casp15_rna/candidates/R1128/casp15_R1128TS125_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS125_2,data/casp15_rna/candidates/R1128/casp15_R1128TS125_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS125_3,data/casp15_rna/candidates/R1128/casp15_R1128TS125_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS125_4,data/casp15_rna/candidates/R1128/casp15_R1128TS125_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS125_5,data/casp15_rna/candidates/R1128/casp15_R1128TS125_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS128_1,data/casp15_rna/candidates/R1128/casp15_R1128TS128_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS128_2,data/casp15_rna/candidates/R1128/casp15_R1128TS128_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS128_3,data/casp15_rna/candidates/R1128/casp15_R1128TS128_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS128_4,data/casp15_rna/candidates/R1128/casp15_R1128TS128_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS128_5,data/casp15_rna/candidates/R1128/casp15_R1128TS128_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS131_1,data/casp15_rna/candidates/R1128/casp15_R1128TS131_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS131_2,data/casp15_rna/candidates/R1128/casp15_R1128TS131_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS131_3,data/casp15_rna/candidates/R1128/casp15_R1128TS131_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS131_4,data/casp15_rna/candidates/R1128/casp15_R1128TS131_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS131_5,data/casp15_rna/candidates/R1128/casp15_R1128TS131_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS147_1,data/casp15_rna/candidates/R1128/casp15_R1128TS147_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS147_2,data/casp15_rna/candidates/R1128/casp15_R1128TS147_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS147_3,data/casp15_rna/candidates/R1128/casp15_R1128TS147_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS147_4,data/casp15_rna/candidates/R1128/casp15_R1128TS147_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS147_5,data/casp15_rna/candidates/R1128/casp15_R1128TS147_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS163_1,data/casp15_rna/candidates/R1128/casp15_R1128TS163_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS177_1,data/casp15_rna/candidates/R1128/casp15_R1128TS177_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS185_1,data/casp15_rna/candidates/R1128/casp15_R1128TS185_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS185_2,data/casp15_rna/candidates/R1128/casp15_R1128TS185_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS185_3,data/casp15_rna/candidates/R1128/casp15_R1128TS185_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS185_4,data/casp15_rna/candidates/R1128/casp15_R1128TS185_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS185_5,data/casp15_rna/candidates/R1128/casp15_R1128TS185_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS227_1,data/casp15_rna/candidates/R1128/casp15_R1128TS227_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS227_2,data/casp15_rna/candidates/R1128/casp15_R1128TS227_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS227_3,data/casp15_rna/candidates/R1128/casp15_R1128TS227_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS227_4,data/casp15_rna/candidates/R1128/casp15_R1128TS227_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS227_5,data/casp15_rna/candidates/R1128/casp15_R1128TS227_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS229_1,data/casp15_rna/candidates/R1128/casp15_R1128TS229_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS229_2,data/casp15_rna/candidates/R1128/casp15_R1128TS229_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS229_3,data/casp15_rna/candidates/R1128/casp15_R1128TS229_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS229_4,data/casp15_rna/candidates/R1128/casp15_R1128TS229_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS229_5,data/casp15_rna/candidates/R1128/casp15_R1128TS229_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS232_1,data/casp15_rna/candidates/R1128/casp15_R1128TS232_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS232_2,data/casp15_rna/candidates/R1128/casp15_R1128TS232_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS232_3,data/casp15_rna/candidates/R1128/casp15_R1128TS232_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS232_4,data/casp15_rna/candidates/R1128/casp15_R1128TS232_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS232_5,data/casp15_rna/candidates/R1128/casp15_R1128TS232_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS235_1,data/casp15_rna/candidates/R1128/casp15_R1128TS235_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS235_2,data/casp15_rna/candidates/R1128/casp15_R1128TS235_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS235_3,data/casp15_rna/candidates/R1128/casp15_R1128TS235_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS235_4,data/casp15_rna/candidates/R1128/casp15_R1128TS235_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS235_5,data/casp15_rna/candidates/R1128/casp15_R1128TS235_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS238_1,data/casp15_rna/candidates/R1128/casp15_R1128TS238_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS238_2,data/casp15_rna/candidates/R1128/casp15_R1128TS238_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS238_3,data/casp15_rna/candidates/R1128/casp15_R1128TS238_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS239_1,data/casp15_rna/candidates/R1128/casp15_R1128TS239_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS239_2,data/casp15_rna/candidates/R1128/casp15_R1128TS239_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS239_3,data/casp15_rna/candidates/R1128/casp15_R1128TS239_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS239_4,data/casp15_rna/candidates/R1128/casp15_R1128TS239_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS239_5,data/casp15_rna/candidates/R1128/casp15_R1128TS239_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS245_1,data/casp15_rna/candidates/R1128/casp15_R1128TS245_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS245_2,data/casp15_rna/candidates/R1128/casp15_R1128TS245_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS245_3,data/casp15_rna/candidates/R1128/casp15_R1128TS245_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS245_4,data/casp15_rna/candidates/R1128/casp15_R1128TS245_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS245_5,data/casp15_rna/candidates/R1128/casp15_R1128TS245_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS248_1,data/casp15_rna/candidates/R1128/casp15_R1128TS248_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS248_2,data/casp15_rna/candidates/R1128/casp15_R1128TS248_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS248_3,data/casp15_rna/candidates/R1128/casp15_R1128TS248_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS248_4,data/casp15_rna/candidates/R1128/casp15_R1128TS248_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS248_5,data/casp15_rna/candidates/R1128/casp15_R1128TS248_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS285_1,data/casp15_rna/candidates/R1128/casp15_R1128TS285_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS285_2,data/casp15_rna/candidates/R1128/casp15_R1128TS285_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS285_3,data/casp15_rna/candidates/R1128/casp15_R1128TS285_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS285_4,data/casp15_rna/candidates/R1128/casp15_R1128TS285_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS285_5,data/casp15_rna/candidates/R1128/casp15_R1128TS285_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS287_1,data/casp15_rna/candidates/R1128/casp15_R1128TS287_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS287_2,data/casp15_rna/candidates/R1128/casp15_R1128TS287_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS287_3,data/casp15_rna/candidates/R1128/casp15_R1128TS287_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS287_4,data/casp15_rna/candidates/R1128/casp15_R1128TS287_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS287_5,data/casp15_rna/candidates/R1128/casp15_R1128TS287_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS392_1,data/casp15_rna/candidates/R1128/casp15_R1128TS392_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS392_2,data/casp15_rna/candidates/R1128/casp15_R1128TS392_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS392_3,data/casp15_rna/candidates/R1128/casp15_R1128TS392_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS392_4,data/casp15_rna/candidates/R1128/casp15_R1128TS392_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS392_5,data/casp15_rna/candidates/R1128/casp15_R1128TS392_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS416_1,data/casp15_rna/candidates/R1128/casp15_R1128TS416_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS416_2,data/casp15_rna/candidates/R1128/casp15_R1128TS416_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS416_3,data/casp15_rna/candidates/R1128/casp15_R1128TS416_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS416_4,data/casp15_rna/candidates/R1128/casp15_R1128TS416_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS416_5,data/casp15_rna/candidates/R1128/casp15_R1128TS416_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS434_1,data/casp15_rna/candidates/R1128/casp15_R1128TS434_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS434_2,data/casp15_rna/candidates/R1128/casp15_R1128TS434_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS434_3,data/casp15_rna/candidates/R1128/casp15_R1128TS434_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS434_4,data/casp15_rna/candidates/R1128/casp15_R1128TS434_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS434_5,data/casp15_rna/candidates/R1128/casp15_R1128TS434_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS439_1,data/casp15_rna/candidates/R1128/casp15_R1128TS439_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS439_2,data/casp15_rna/candidates/R1128/casp15_R1128TS439_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS439_3,data/casp15_rna/candidates/R1128/casp15_R1128TS439_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS439_4,data/casp15_rna/candidates/R1128/casp15_R1128TS439_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS439_5,data/casp15_rna/candidates/R1128/casp15_R1128TS439_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS470_1,data/casp15_rna/candidates/R1128/casp15_R1128TS470_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS470_2,data/casp15_rna/candidates/R1128/casp15_R1128TS470_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS470_3,data/casp15_rna/candidates/R1128/casp15_R1128TS470_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS470_4,data/casp15_rna/candidates/R1128/casp15_R1128TS470_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS470_5,data/casp15_rna/candidates/R1128/casp15_R1128TS470_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS489_1,data/casp15_rna/candidates/R1128/casp15_R1128TS489_1.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS489_2,data/casp15_rna/candidates/R1128/casp15_R1128TS489_2.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS489_3,data/casp15_rna/candidates/R1128/casp15_R1128TS489_3.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS489_4,data/casp15_rna/candidates/R1128/casp15_R1128TS489_4.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1128,casp15_R1128TS489_5,data/casp15_rna/candidates/R1128/casp15_R1128TS489_5.pdb,casp,data/casp15_rna/natives/R1128_8BTZ.pdb,True
R1136,casp15_R1136TS029_1,data/casp15_rna/candidates/R1136/casp15_R1136TS029_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS029_2,data/casp15_rna/candidates/R1136/casp15_R1136TS029_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS029_3,data/casp15_rna/candidates/R1136/casp15_R1136TS029_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS029_4,data/casp15_rna/candidates/R1136/casp15_R1136TS029_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS029_5,data/casp15_rna/candidates/R1136/casp15_R1136TS029_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS035_1,data/casp15_rna/candidates/R1136/casp15_R1136TS035_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS035_2,data/casp15_rna/candidates/R1136/casp15_R1136TS035_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS035_3,data/casp15_rna/candidates/R1136/casp15_R1136TS035_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS035_4,data/casp15_rna/candidates/R1136/casp15_R1136TS035_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS035_5,data/casp15_rna/candidates/R1136/casp15_R1136TS035_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS054_1,data/casp15_rna/candidates/R1136/casp15_R1136TS054_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS054_2,data/casp15_rna/candidates/R1136/casp15_R1136TS054_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS054_3,data/casp15_rna/candidates/R1136/casp15_R1136TS054_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS054_4,data/casp15_rna/candidates/R1136/casp15_R1136TS054_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS054_5,data/casp15_rna/candidates/R1136/casp15_R1136TS054_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS076_1,data/casp15_rna/candidates/R1136/casp15_R1136TS076_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS076_2,data/casp15_rna/candidates/R1136/casp15_R1136TS076_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS076_3,data/casp15_rna/candidates/R1136/casp15_R1136TS076_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS076_4,data/casp15_rna/candidates/R1136/casp15_R1136TS076_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS076_5,data/casp15_rna/candidates/R1136/casp15_R1136TS076_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS081_1,data/casp15_rna/candidates/R1136/casp15_R1136TS081_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS081_2,data/casp15_rna/candidates/R1136/casp15_R1136TS081_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS081_3,data/casp15_rna/candidates/R1136/casp15_R1136TS081_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS081_4,data/casp15_rna/candidates/R1136/casp15_R1136TS081_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS081_5,data/casp15_rna/candidates/R1136/casp15_R1136TS081_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS097_1,data/casp15_rna/candidates/R1136/casp15_R1136TS097_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS097_2,data/casp15_rna/candidates/R1136/casp15_R1136TS097_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS097_3,data/casp15_rna/candidates/R1136/casp15_R1136TS097_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS097_4,data/casp15_rna/candidates/R1136/casp15_R1136TS097_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS097_5,data/casp15_rna/candidates/R1136/casp15_R1136TS097_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS110_1,data/casp15_rna/candidates/R1136/casp15_R1136TS110_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS110_2,data/casp15_rna/candidates/R1136/casp15_R1136TS110_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS110_3,data/casp15_rna/candidates/R1136/casp15_R1136TS110_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS110_4,data/casp15_rna/candidates/R1136/casp15_R1136TS110_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS110_5,data/casp15_rna/candidates/R1136/casp15_R1136TS110_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS119_1,data/casp15_rna/candidates/R1136/casp15_R1136TS119_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS119_2,data/casp15_rna/candidates/R1136/casp15_R1136TS119_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS119_3,data/casp15_rna/candidates/R1136/casp15_R1136TS119_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS119_4,data/casp15_rna/candidates/R1136/casp15_R1136TS119_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS119_5,data/casp15_rna/candidates/R1136/casp15_R1136TS119_5.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS125_1,data/casp15_rna/candidates/R1136/casp15_R1136TS125_1.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS125_2,data/casp15_rna/candidates/R1136/casp15_R1136TS125_2.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS125_3,data/casp15_rna/candidates/R1136/casp15_R1136TS125_3.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
R1136,casp15_R1136TS125_4,data/casp15_rna/candidates/R1136/casp15_R1136TS125_4.pdb,casp,data/casp15_rna/natives/R1136_7ZJ4.pdb,True
